Date,Close,High,Low,Open,Volume
2018-03-06,5.834740161895752,6.029231382053028,5.82408336630116,5.994596161160337,57240800
2018-03-07,5.77346134185791,5.85338907566769,5.6935336080481305,5.778789992956733,50956600
2018-03-08,5.781455993652344,5.829412342932426,5.6802136261128355,5.821419872136555,36156800
2018-03-09,5.965288162231445,5.965288162231445,5.752147201591767,5.802768370306741,45560000
2018-03-12,5.949303150177002,6.018574094468018,5.922660401116123,6.005252974021665,32363900
2018-03-13,5.890689373016357,6.005252835620102,5.877367744708853,5.981274412834753,34732800
2018-03-14,5.962623596191406,5.978609548720667,5.885360191639105,5.941309500987174,31947600
2018-03-15,5.677547454833984,5.909338687789539,5.677547454833984,5.874702965034926,81097800
2018-03-16,5.709519386291504,5.79211145046943,5.6562338885306795,5.720176180942768,57891900
2018-03-19,5.576305866241455,5.690869324878594,5.557656095424831,5.666890902923466,42218400
2018-03-20,5.637582778930664,5.704189381241441,5.624261661735728,5.642911429075857,30106800
2018-03-21,5.874704837799072,5.885362143018835,5.648242691730233,5.661563815086653,53106300
2018-03-22,5.786782264709473,5.872039154887822,5.749482724622029,5.8240823129650385,50033300
2018-03-23,5.79477596282959,5.890689658621278,5.736162319939216,5.757476418096459,52815800
2018-03-26,5.869375705718994,5.9146682289450565,5.818754530779702,5.880032500977258,30174900
2018-03-27,5.712182998657227,5.909338502682367,5.693533229220377,5.898681201193822,43568100
2018-03-28,5.648241996765137,5.704191317779983,5.5922921675820705,5.664227444459632,38539300
2018-03-29,5.704191207885742,5.744155080436168,5.656234357557948,5.664227335335317,34318800
2018-04-02,5.568314075469971,5.7175127819473595,5.533678852029385,5.69087053691687,37275000
2018-04-03,5.517691612243652,5.645576696228298,5.504370492825815,5.624262600258879,39245800
2018-04-04,5.429771900177002,5.488386055985119,5.357837130672479,5.411122126299229,58475700
2018-04-05,5.634920120239258,5.682876969391896,5.60294922624963,5.634920120239257,88599000
2018-04-06,5.6695556640625,5.6695556640625,5.5496635450760134,5.589627415348781,47908900
2018-04-09,5.4697346687316895,5.7121826739657235,5.4697346687316895,5.709518348745033,44248900
2018-04-10,5.701525688171387,5.730832759050532,5.531012929968581,5.570976794151351,58545100
2018-04-11,5.8080973625183105,5.83474011353629,5.682877093352479,5.688205745189716,62378300
2018-04-12,5.776126384735107,5.845397333118028,5.776126384735107,5.8054334612500895,36238700
2018-04-13,5.648241996765137,5.792112042352041,5.610941941253685,5.765469290749068,43347800
2018-04-16,5.493713855743408,5.658897977179559,5.488385204556915,5.608276807244156,48474200
2018-04-17,5.602948188781738,5.616269307449449,5.493713389568572,5.5150274843377725,36570400
2018-04-18,5.8080973625183105,5.826747643948642,5.677548441515241,5.688205745189716,65237400
2018-04-19,5.91466760635376,5.967952593372572,5.842732340301812,5.880031882031796,62475200
2018-04-20,5.9572954177856445,5.983937655505055,5.83473898997029,5.8773671801230805,61494800
2018-04-23,5.989267349243164,5.989267349243164,5.845397309467055,5.885361181173296,37023300
2018-04-24,5.967952728271484,6.066530744145155,5.922660208789227,6.021238224662898,46710300
2018-04-25,5.789446830749512,5.896017312690846,5.7734613855003465,5.864046422192517,68160600
2018-04-26,6.02923059463501,6.02923059463501,5.8533891708593355,5.861382147637555,56674700
2018-04-27,6.050543785095215,6.1091579230213044,6.037222667294596,6.085179504445735,37858300
2018-04-30,6.119815826416016,6.13313745480267,6.0292307860594185,6.055873534664563,23681500
2018-05-02,6.021238327026367,6.109159041849181,5.997259904059403,6.0398880986299694,31778100
2018-05-03,5.98127555847168,6.031896231231463,5.8533904430656705,6.005253985849791,48855700
2018-05-04,5.933316707611084,6.0318942019633495,5.933316707611084,5.9812735462335205,33599400
2018-05-07,6.0345611572265625,6.1731030829223785,5.991932950576819,6.013247053901691,47815100
2018-05-08,6.103830337524414,6.1677726288254515,5.999924177681247,6.143794206066542,81198700
2018-05-09,6.602048397064209,6.60737654048845,6.186422719882352,6.20773681808387,118032300
2018-05-10,6.860483169555664,7.057638741409303,6.639349169271474,6.6979628231193304,126907200
2018-05-11,6.777890205383301,7.0096809724951745,6.772561553499113,6.881796376283919,72996400
2018-05-14,6.991029262542725,7.054971542936242,6.876465819607981,6.88712312042427,66938700
2018-05-15,7.137564659118652,7.166871222324015,6.897780453641342,7.020336881792869,75230200
2018-05-16,7.297420501708984,7.334720551279573,7.150886153483815,7.158879130142113,64486500
2018-05-17,6.913766860961914,7.353370419644129,6.785881773571331,7.2867638044447585,112487000
2018-05-18,6.833838939666748,6.972380827766532,6.6500045307715805,6.663326159339735,83206900
2018-05-21,6.673982620239258,7.004351877852298,6.644676055191372,6.953730708161376,75971900
2018-05-22,6.596562385559082,6.751399229106153,6.447065358046443,6.6232584106252785,88109900
2018-05-23,6.212143898010254,6.535164451570105,6.212143898010254,6.4684246172791084,74622500
2018-05-24,5.360543251037598,5.539406020002654,5.245750659274046,5.35253428794322,240343800
2018-05-25,5.285792827606201,5.6782232421701195,5.248418696384628,5.512708286846503,131188100
2018-05-28,4.514281272888184,5.125618253440785,4.514281272888184,5.125618253440785,134504900
2018-05-29,5.15231466293335,5.18968931391067,4.698484125271396,4.8052677512398265,181509800
2018-05-30,5.066886901855469,5.331176522197972,4.839971416960064,4.9093808893506825,125430000
2018-06-01,4.314062595367432,5.272446600434299,3.9776937891236606,5.221724186769855,216954700
2018-06-04,4.679797172546387,4.709162352188909,4.551656308964041,4.615726995347467,93547600
2018-06-05,4.428853511810303,4.751873924424225,4.428853511810303,4.634412233937874,67006400
2018-06-06,4.359445571899414,4.452881433521575,4.236644277426518,4.3968197128744855,69496800
2018-06-07,4.207278728485107,4.314062349170625,3.9857025246184845,4.271348900896418,118752700
2018-06-08,4.071128845214844,4.322070700212833,4.020406696213062,4.220626147617071,91461500
2018-06-11,4.113842487335205,4.217956698777322,4.039093959798208,4.137868863405863,44872500
2018-06-12,4.12719202041626,4.185923155237109,4.06846088559541,4.132531075622353,69592600
2018-06-13,4.0497727394104,4.137869291045935,3.9349801550279975,4.116512566685335,72301200
2018-06-14,4.03108549118042,4.151217124050358,4.017737475396599,4.092486007356881,57324600
2018-06-15,3.996380567550659,4.023076343294094,3.8629009250568433,4.012397982078277,75239300
2018-06-18,3.870910882949829,3.975025129385844,3.870910882949829,3.942990035388369,47363800
2018-06-19,4.116512775421143,4.196600623130522,3.7828136221256043,3.806840001897643,97301500
2018-06-20,4.327410697937012,4.399489842623305,4.217957662828405,4.228636026345752,88397300
2018-06-21,4.03108549118042,4.35677565058919,4.03108549118042,4.29537513441273,67884300
2018-06-22,4.033755302429199,4.185922290550406,4.007059522728677,4.113843150715268,52184500
2018-06-25,4.1912617683410645,4.215288150714896,4.020407946291199,4.057782092568468,60347200
2018-06-26,4.2820281982421875,4.303384925774226,4.145878614688968,4.244653543172711,59595900
2018-06-27,4.41817569732666,4.532968264441492,4.287365716646902,4.298044331813117,78095000
2018-06-28,4.431524753570557,4.556995448957805,4.359445615946515,4.463559586391583,94960700
2018-06-29,4.589031219482422,4.589031219482422,4.466229657709434,4.498265002706376,75735100
2018-07-02,4.663778305053711,4.666447958879571,4.511611601270482,4.5356379765188235,54545600
2018-07-03,4.671788215637207,4.7759021900752225,4.66110959816433,4.735858392920948,57456700
2018-07-04,4.701153755187988,4.925399623150977,4.60237858343914,4.639752725038141,54211000
2018-07-05,4.7678937911987305,5.018835194494286,4.7118320671879275,4.965443634067035,76084700
2018-07-06,4.789250373840332,4.829294170258188,4.711831926139248,4.797258827613205,33878700
2018-07-10,4.738528728485107,4.89870444931307,4.68513665181426,4.89603479456107,70886200
2018-07-11,4.647762775421143,4.82662558078706,4.618397080616637,4.669119505501345,85806300
2018-07-12,4.791920185089111,4.8106072567504565,4.677127591529974,4.703823626410974,49397900
2018-07-13,4.834633827209473,4.853320899605156,4.746537265069441,4.802598482256491,44951900
2018-07-16,4.773232936859131,4.799928973600405,4.698484645005022,4.791920519007207,62798900
2018-07-17,4.88268518447876,4.912050357282459,4.7278483224938554,4.749205552437473,40884300
2018-07-18,4.818615436553955,4.912051298727679,4.789250258122117,4.872007503277365,40643800
2018-07-19,4.912050724029541,4.912050724029541,4.735857637314738,4.762553667553071,60404900
2018-07-20,5.14964485168457,5.200366749218099,5.053539346152532,5.117609513445749,98035200
2018-07-23,5.141635417938232,5.197696618230435,5.128287149403627,5.152313523581537,35231500
2018-07-24,5.248419761657715,5.304481479053285,5.213715276934326,5.224393384085964,39934600
2018-07-25,5.328507900238037,5.339186517681963,5.235072543526207,5.285794448831341,48759900
2018-07-26,5.181679725646973,5.325837985194404,5.171001618931107,5.325837985194404,48144300
2018-07-27,5.277785778045654,5.288463885866265,5.219054402886598,5.232402674142967,36509400
2018-07-30,5.309820652008057,5.3658823733520595,5.259098748392635,5.3258385776403365,37053900
2018-07-31,5.264437198638916,5.283124777303968,5.1976973738170935,5.237741676057751,38641200
2018-08-01,5.341855049133301,5.341855049133301,5.216384375649347,5.229732135463921,39141700
2018-08-02,5.448639392852783,5.5474145600800036,5.325838356543528,5.336516464003936,69008900
2018-08-03,5.635510444641113,5.752972158745959,5.630171136949691,5.712928369429107,86908000
2018-08-06,5.61682653427124,5.731618659058042,5.600808602192873,5.646191724712192,44528300
2018-08-07,5.528727054595947,5.728946536694131,5.491352914209984,5.694242050504947,69136700
2018-08-08,5.376560688018799,5.624832943837416,5.371221888453883,5.555423457648431,58211500
2018-08-09,5.429953575134277,5.432623229911157,5.285795272290292,5.408596846103826,51253100
2018-08-10,5.229733943939209,5.379231044133964,5.168333412864435,5.365883279703648,61789800
2018-08-13,5.349864959716797,5.349864959716798,5.144306163321534,5.2057066840574215,58306700
2018-08-14,5.3471879959106445,5.435504896367137,5.280281237672149,5.427476412071672,55180600
2018-08-15,5.098294734954834,5.264223718730424,5.098294734954834,5.256194724037749,65651700
2018-08-16,5.071533203125,5.178583929507079,5.023360248638532,5.170554933606625,51201600
2018-08-17,4.940394401550293,5.047445614826135,4.924336923742124,5.018006480129477,68328400
2018-08-20,4.913632392883301,4.953776344954573,4.841372972880182,4.916308724415791,56315600
2018-08-21,4.742351531982422,4.959129827828041,4.723617718616088,4.889546727854424,68735300
2018-08-22,4.910956382751465,4.918984867416321,4.723617246880936,4.736998905419162,56623700
2018-08-23,4.803905963897705,4.956453307463251,4.7851716407853155,4.910956686535096,56284100
2018-08-24,4.897574424743652,4.9350425559015605,4.830667667517876,4.9109560824636365,37893000
2018-08-27,5.007301330566406,5.020682987925102,4.8975742925152685,4.927013428246366,35428000
2018-08-28,4.910956382751465,5.044769905385248,4.908280051043819,5.020683430474521,38079200
2018-08-29,5.165201187133789,5.167877518539693,4.937718632670182,4.951099779241681,71434300
2018-08-30,5.0313873291015625,5.229431755678565,4.999272375383877,5.125056879951121,63981900
2018-08-31,5.154496192932129,5.199992804336177,5.060826638811089,5.071531964062866,75767400
2018-09-03,5.084914207458496,5.119705501118484,5.0206837734613625,5.082237875568018,25401600
2018-09-04,4.991244316101074,5.135763166258973,4.98321583139769,5.119705175936041,39759800
2018-09-05,5.018006324768066,5.0313874707842485,4.878840160184579,4.967157051082177,53967300
2018-09-06,5.082237720489502,5.090266715915941,4.945747860988628,5.082237720489502,54304300
2018-09-10,5.154496192932129,5.245489415740225,5.098294256276303,5.18125899560357,58578100
2018-09-11,4.951099872589111,5.0554742470971235,4.9323660628526005,5.050122094642427,56495200
2018-09-12,5.071533203125,5.143792124396573,4.988568443528027,5.034065066047677,59695700
2018-09-13,5.007301330566406,5.119704700089283,4.983215368236821,5.092942406287959,36808700
2018-09-14,5.028713703155518,5.074209822369658,4.945748930515335,5.031389525084884,55756300
2018-09-17,5.191964149475098,5.216050622406638,4.985891219042161,4.985891219042161,71289500
2018-09-18,5.4194488525390625,5.4194488525390625,5.2106995277874235,5.218728524667245,72959100
2018-09-19,5.3471879959106445,5.475648849218623,5.307044043059158,5.333806848446168,60563700
2018-09-20,5.317749500274658,5.446210356744243,5.285634030928227,5.422123882348937,56206900
2018-09-21,5.39000940322876,5.432829696585357,5.339160623904151,5.392685735370817,58517300
2018-09-24,5.352540016174316,5.46226704566925,5.331129876527939,5.406065620519257,54332900
2018-09-25,5.373950958251953,5.392684769432592,5.226756290011444,5.27225290736074,54462300
2018-09-26,5.403389930725098,5.432828557197457,5.34451165686427,5.416771078170893,60060800
2018-09-27,5.743277072906494,5.743277072906495,5.478326316605689,5.486355313023832,104177300
2018-09-28,5.644253730773926,5.871736793341902,5.6255199215844485,5.654958545828764,91254600
2018-10-01,5.6201677322387695,5.716513628138014,5.566642121081844,5.687074490955898,56540400
2018-10-02,6.107248306274414,6.107248306274414,5.861031435859955,5.887794239038095,127231800
2018-10-03,6.366849899291992,6.803081912456789,6.2785324531398405,6.757585278283678,152189200
2018-10-04,6.428401947021484,6.562215473759859,6.2116236661754884,6.275854608213031,99743300
2018-10-05,6.412343978881836,6.580949309022931,6.332056066739093,6.554186501489318,104693400
2018-10-08,7.118879795074463,7.217901519984981,6.891396695274744,7.20987303499435,188109000
2018-10-09,7.1777567863464355,7.225929732905761,7.033238457126503,7.086763556280608,90128800
2018-10-10,6.971684455871582,7.062677693806832,6.864633737847194,7.0412675502019555,82688000
2018-10-11,6.768288612365723,7.15902387609731,6.706734000436163,7.105498259756329,119307500
2018-10-15,6.896749973297119,6.990419553377709,6.8378716890108455,6.9315412690914355,92331900
2018-10-16,7.15367317199707,7.15367317199707,6.982391969519374,7.011831117617071,74144800
2018-10-17,7.0787353515625,7.126907789565184,7.027886071469703,7.076059019930451,80990300
2018-10-18,6.87801456451416,7.049295692631087,6.878014564514161,7.035914545918712,56268900
2018-10-19,6.936893463134766,7.0492968495230315,6.878015693296382,7.035915700614616,61858300
2018-10-22,7.100144386291504,7.118878194334655,7.030561306089808,7.030561306089808,63678000
2018-10-23,7.0118279457092285,7.086763182665993,6.907453063513992,6.99844628878265,77457300
2018-10-24,6.872662544250488,7.223253827567404,6.872662544250488,7.068030163083282,93377100
2018-10-25,7.043943881988525,7.129584456408384,6.875339064906689,7.006476258294359,79732200
2018-10-26,7.386504650115967,7.386504650115967,6.990416847586886,7.132258818373978,110184900
2018-10-29,7.070705413818359,7.298188467627976,6.950273058725622,7.159022304067034,160890100
2018-10-30,7.493557453155518,7.493557453155518,7.070706731574352,7.14564248987082,107525500
2018-10-31,7.391860008239746,7.581874985753625,7.306218915777716,7.56314117224754,84131500
2018-11-01,7.311570644378662,7.498909776388989,7.255369211050405,7.429326684798241,98037100
2018-11-05,7.536376476287842,7.536376476287842,7.3356562210377225,7.359742692504377,60389900
2018-11-06,7.276780605316162,7.573846323421627,7.223254983976681,7.306219237640536,95344400
2018-11-07,7.038589954376221,7.399886509473722,7.027885139725316,7.389181694822817,95817100
2018-11-08,6.784345626831055,7.233959139729682,6.784345626831055,7.172404532030459,119096300
2018-11-09,6.813784122467041,6.883367213397838,6.6050353601327165,6.744201541994308,94206400
2018-11-12,6.778993129730225,6.936893129453079,6.768288313210042,6.835195075449961,63162600
2018-11-13,6.487279891967773,6.776317097188086,6.4096683097808,6.776317097188086,112776300
2018-11-14,6.717438697814941,6.741525171863342,6.39896238242012,6.487279283778239,104423900
2018-11-16,6.904778480529785,6.9690094291256335,6.736173644225586,6.795051418237276,100628900
2018-11-19,6.958301544189453,7.035913614125232,6.805754245855496,6.840545528974941,79946400
2018-11-21,6.736173152923584,6.819137398993193,6.693352863954875,6.717439340307037,77228100
2018-11-22,6.757667064666748,6.814093180273225,6.736171523600976,6.792597639207454,31253600
2018-11-23,6.548085689544678,6.663623902855124,6.451355498174501,6.623319827282259,77961200
2018-11-26,6.515843868255615,6.71467780521029,6.462104744756832,6.663625689135872,62111600
2018-11-27,6.859772205352783,6.905450300413668,6.521217002988727,6.548086561111752,90759000
2018-11-28,6.819467544555664,6.951128326808471,6.730798362371526,6.851711116483618,92811300
2018-11-29,6.763041019439697,6.851710189629252,6.685119363442814,6.706614904322278,65584300
2018-11-30,6.840963363647461,6.867832922586383,6.7361726475292905,6.746920676102544,90874500
2018-12-03,6.969936370849609,7.128466187259212,6.932318787510517,7.066666054807187,90530000
2018-12-04,6.808719158172607,7.074726670706515,6.808719158172607,7.0532311296682435,66867500
2018-12-05,6.867832660675049,6.910823748340136,6.703929331137226,6.843650109801664,54183300
2018-12-06,6.6072001457214355,6.74960846586405,6.53196547446782,6.714677881444979,99037200
2018-12-07,6.655562877655029,6.843648719866268,6.56958071978771,6.588389252759424,87994700
2018-12-10,6.298200607299805,6.690494417494998,6.298200607299805,6.655564350317779,73871100
2018-12-11,6.257896900177002,6.46747834076207,6.198783765657743,6.427174256995267,64017600
2018-12-12,6.2605814933776855,6.421798291972002,6.233712454023695,6.378807214012728,63296400
2018-12-13,6.276705265045166,6.300887817136066,6.16922702797707,6.257896727306514,61946100
2018-12-14,6.193409442901611,6.268644104684203,6.169226891346287,6.2014704642514555,45231700
2018-12-17,6.145045757293701,6.252523495315986,6.126236704707305,6.239088457754275,53832000
2018-12-18,5.911280632019043,6.1262360863674985,5.911280632019043,6.120862584379458,74740000
2018-12-19,5.978453636169434,6.1934090675284175,5.927401529036359,6.045627272530887,171157500
2018-12-20,5.774246692657471,5.997263182439233,5.736629613957544,5.994576175032916,141767000
2018-12-21,5.790367603302002,5.905906346905199,5.709759439738668,5.750063521520335,90384300
2018-12-26,6.025660037994385,6.025660037994385,5.675460180053216,5.722709379857696,77104200
2018-12-27,6.022879600524902,6.109039704494653,5.91448461391388,5.981189261837695,74083700
2018-12-28,6.303596019744873,6.3452863630256395,6.136834116500328,6.145172397205072,61634700
2019-01-02,6.68714714050293,6.726058582467253,6.1924208723696745,6.267463269477938,104534800
2019-01-03,6.851129055023193,6.898378242855961,6.61488311585935,6.659352877334736,95206400
2019-01-04,6.870584487915039,6.931730807343482,6.801100419561897,6.906716500326641,72119800
2019-01-07,6.978979110717773,7.204107315221839,6.865025295467487,6.906715625172492,121711900
2019-01-08,6.937289714813232,7.065140687025443,6.8844822000999475,7.0595818338593865,68761800
2019-01-09,7.08181619644165,7.087375049199564,6.99009724642157,7.031787581863174,70177600
2019-01-10,7.020671367645264,7.062361708794553,6.967863319458059,7.020671367645265,54763700
2019-01-11,6.945628643035889,7.0012161196435025,6.903938300640911,6.990098412273394,53980700
2019-01-14,6.906717777252197,6.973422431589118,6.853909727106584,6.89837949666453,46577300
2019-01-15,6.901156425476074,6.981758184949892,6.86502494958451,6.901156425476074,53731500
2019-01-16,6.898378849029541,6.920613731721056,6.853909083646514,6.892819995826309,40425000
2019-01-17,6.992877006530762,7.031787917450406,6.859467714702211,6.878923170162032,50359400
2019-01-18,7.059582233428955,7.104052001031543,7.026230172787737,7.070699940390325,67021300
2019-01-21,7.095712661743164,7.095712661743164,6.9761999892822795,7.034566347393134,45336500
2019-01-22,6.984537601470947,7.087374245343029,6.953964975012747,7.0206696101778885,61307000
2019-01-23,7.067921161651611,7.098494328476944,6.99287822314661,7.0401274218214445,52931600
2019-01-24,7.098493576049805,7.098493576049804,7.037347248880535,7.059582132363514,40109000
2019-01-28,6.884479522705078,7.095711089773872,6.876141246198775,7.029006468087076,65079900
2019-01-29,7.051243305206299,7.10405081408538,6.978979812395529,7.017890720016191,59419200
2019-01-30,7.120726585388184,7.20688666994258,7.0790357259741965,7.173534088435651,62607500
2019-01-31,7.1096086502075195,7.2152241829876465,7.104049798450333,7.190210410322872,63253600
2019-02-01,7.170757293701172,7.184654428645676,7.051245113907397,7.087376604520121,47957400
2019-02-04,7.23468017578125,7.259694478607564,7.115167513415815,7.181872144245557,53874900
2019-02-05,7.2485785484313965,7.254137401557496,7.1735356215932935,7.201329357102378,40989100
2019-02-06,7.084595203399658,7.18187300041863,7.037346017997377,7.17075529556099,64527000
2019-02-07,6.973420143127441,7.18465174426872,6.853907477865283,7.115167685871771,55614100
2019-02-08,6.984537601470947,7.026228462305313,6.873363209529045,6.892818661853713,40153900
2019-02-11,6.903937339782715,6.995656292335229,6.820556666597297,6.995656292335229,39617300
2019-02-12,7.1485209465026855,7.18465295985025,7.012332232617262,7.037346540282073,72467200
2019-02-13,7.240240573883057,7.28471034052321,7.184653630643583,7.231902823963925,69042200
2019-02-14,7.490382671356201,7.490382671356202,7.226343003413694,7.2735921904101,81125500
2019-02-15,7.459808349609375,7.5098369551178985,7.423676343354872,7.465367201359495,63841800
2019-02-18,7.437575340270996,7.44591361998988,7.340297530703,7.390326148773479,43379000
2019-02-19,7.609895706176758,7.615454559439086,7.4598103789439065,7.465369232206233,58041900
2019-02-20,7.515397548675537,7.6877177518968525,7.468148358091357,7.643247987831907,55114500
2019-02-21,7.615452766418457,7.640467070088008,7.454249770615397,7.554306985293606,46559400
2019-02-22,7.540410995483398,7.698835119383956,7.5404109954833975,7.657144253550379,36602000
2019-02-25,7.420900344848633,7.512619314049167,7.401444356127257,7.504281033168578,54190800
2019-02-26,7.387545585632324,7.5431897389225355,7.384766159486975,7.437574196005939,46504200
2019-02-27,7.52651309967041,7.573762280053577,7.401441583914587,7.4598084679744,49131400
2019-02-28,7.520955562591553,7.71273174356832,7.393105128687963,7.704393464353196,93065100
2019-03-01,7.420900344848633,7.573765116809027,7.401444356127257,7.543191950368353,41978700
2019-03-06,7.437575340270996,7.437575340270995,7.356973560019354,7.379208442481633,18423400
2019-03-07,7.4403533935546875,7.479264298151413,7.362531054239921,7.448691141613233,32835300
2019-03-08,7.412559986114502,7.434794865441811,7.287488458572553,7.362531375097722,49564400
2019-03-11,7.712730884552002,7.721069162838438,7.507058124578507,7.509837550673986,66742800
2019-03-12,7.643247127532959,7.771097552298901,7.573763062737204,7.723848897154278,64287300
2019-03-13,7.810009002685547,7.8183467511979154,7.6488059932831565,7.668261446640478,61057200
2019-03-14,7.83502197265625,7.8378013983936174,7.757199642373711,7.823904269706778,42777800
2019-03-15,7.8516998291015625,7.890610738261809,7.812788919941316,7.826685521749582,61041100
2019-03-18,7.987887859344482,8.001784990087705,7.854478584937542,7.87949289015401,91920600
2019-03-19,8.115738868713379,8.199119533274416,7.948977009469972,8.01846107331128,69423600
2019-03-20,8.051813125610352,8.226913263326281,8.032357672557767,8.115738867224847,68878000
2019-03-21,7.9378581047058105,8.051811909767654,7.759979097803666,8.015680435286127,80121300
2019-03-22,7.504279613494873,7.821126805314702,7.504279613494873,7.7655398669912765,104731100
2019-03-25,7.598776817321777,7.66826087707774,7.454249845800262,7.457029271805057,104772900
2019-03-26,7.9573163986206055,7.971213532327203,7.704394396496427,7.709953249979066,91549100
2019-03-27,7.598776817321777,7.840581048404596,7.598776817321777,7.840581048404596,66415400
2019-03-28,7.798892498016357,7.798892498016357,7.490383562791162,7.57376424147442,69412700
2019-03-29,7.798892498016357,7.9295228994406015,7.709952966055168,7.907288016450304,51587400
2019-04-01,7.782217025756836,7.898950302348047,7.746085537104981,7.8933914486719265,42289800
2019-04-02,7.862817287445068,7.865596183622253,7.743304607214399,7.8211264230882405,38460600
2019-04-03,7.654366493225098,7.937861136213041,7.654366493225098,7.929523385906061,55120900
2019-04-04,7.912846088409424,7.912846088409424,7.607116589528735,7.718291000950932,52248100
2019-04-05,7.999006271362305,8.029578901458539,7.840582147606711,7.932301628259551,54708900
2019-04-08,8.12963581085205,8.16854671859849,8.054592891522752,8.076827771680911,55270000
2019-04-09,8.104621887207031,8.12685676841539,7.9684331735406575,8.068490404038966,43863700
2019-04-10,7.999006271362305,8.218575655310365,7.999006271362305,8.213016802521457,62005200
2019-04-11,7.782217025756836,7.976772663449343,7.746085537104981,7.976772663449343,56126400
2019-04-12,7.179093360900879,7.495940518230715,7.106829871837327,7.356972392367267,227307600
2019-04-15,7.2068867683410645,7.387545217823517,7.101270700561516,7.323620010027177,117567200
2019-04-16,7.42645788192749,7.520956268077557,7.123507266938411,7.212447329878392,95149300
2019-04-17,7.434795379638672,7.598777824814245,7.287488962581575,7.5376320349655845,103988400
2019-04-18,7.6710405349731445,7.751641771063506,7.573762742349891,7.604335899205539,100942100
2019-04-22,7.626573085784912,7.7516441169032735,7.593220492747126,7.69605716866894,45321900
